序号,篇名,作者,刊名,发表时间,被引,自引,外引,文献总数
1755,对新闻英语翻译与跨文化意识问题的解析,王昊堃,英语广场,2019-03-15,1,0,1,2704
1756,广西非物质文化遗产名称翻译的原则与方法,阮红波,英语广场,2019-03-15,4,0,4,2704
1757,多模态话语分析视角下英文电影《寻梦环游记》的字幕翻译,林萍萍；谭淑芳,英语广场,2019-03-15,2,0,2,2704
1758,自主学习视角下非英语专业大学生翻译能力的培养方式分析,张琛,英语广场,2019-03-15,0,0,0,2704
1759,归化与异化视角下的华语电影片名翻译,谭理芸,英语广场,2019-03-15,1,0,1,2704
1760,基于文本功能的戏曲音乐术语翻译,曹广涛；邱林榕；彭可欣,英语广场,2019-03-15,2,0,2,2704
1761,基于语料库的汉西动宾词语搭配在翻译教学中的应用,沈佳蕾,英语广场,2019-03-15,0,0,0,2704
1762,The Way to Improve the Teaching Quality of the Special English Curriculum for Medical Laboratory Science,韩秋琴；陈培清；辛晓明；金月玲,英语广场,2019-03-15,0,0,0,2704
1763,对商务英语的文体特征及其翻译的探讨,韩轶；马群英,英语广场,2019-03-15,0,0,0,2704
1764,“支架理论”背景下大英阅读课堂模式革新之探析,廖欢,英语广场,2019-03-15,1,0,1,2704
1765,大学英语教学生态系统中学生生态位探讨,黄亚楠,英语广场,2019-03-15,0,0,0,2704
1766,试论英语竞赛对大学生英语专业化发展的助推作用,吕莎,英语广场,2019-03-15,0,0,0,2704
1767,基于云班课的大学英语混合式教学探索与研究,姜辰娟；谢竞贤,英语广场,2019-03-15,1,0,1,2704
1768,任务教学法在《海军英语》课程中的应用,沈家怿；汪静静；万泉,英语广场,2019-03-15,0,0,0,2704
1769,“课内+移动学习”模式在高校英语课程教学中的应用策略探究,徐玉柱,英语广场,2019-03-15,4,0,4,2704
1770,高等职业教育中英语教学核心价值的因素探讨,李飞飞,英语广场,2019-03-15,1,0,1,2704
1771,简析当前大学生批判性思维发展的制约因素及解决途径,袁园,英语广场,2019-03-15,1,0,1,2704
1772,浅谈翻转课堂在高校英语教学中的有效运用,罗元梅,英语广场,2019-03-15,5,0,5,2704
1773,高职高专英语教学评价存在的问题与改革策略,陈霞,英语广场,2019-03-15,2,0,2,2704
1774,国际市场营销双语教学方式研究与探讨,李枘洺,英语广场,2019-03-15,1,0,1,2704
1775,过程教学法在高职英语写作教学中的应用案例,顾娟妹,英语广场,2019-03-15,0,0,0,2704
1776,浅谈大学英语课堂教学中的小组合作法运用,吴冉冉,英语广场,2019-03-15,2,0,2,2704
1777,元认知策略在大学英语写作教学中的创新应用,曾冬梅,英语广场,2019-03-15,3,0,3,2704
1778,基于大数据的学术英语案例库维护更新,陈韩悦；祁文慧,英语广场,2019-03-15,32,0,32,2704
1779,基于微信公众号构建大学英语移动自主学习平台的研究,鞠瑞艳；刘萍萍,英语广场,2019-03-15,6,0,6,2704
1780,基于工作过程的交际教学模式在高职英语教学中的应用研究,张禕,英语广场,2019-03-15,1,0,1,2704
1781,支架式教学在初中英语听力教学中的应用,冯卉,英语广场,2019-03-15,3,0,3,2704
1782,应用型本科院校各专业对大学英语教学的需求分析研究,刘文娟,英语广场,2019-03-15,0,0,0,2704
1783,形成性评价与合作学习的结合在大专英语教学中的应用,刘燕,英语广场,2019-03-15,6,0,6,2704
1784,高职高专英语专业实现校企合作育人的探索与实践,张媛媛,英语广场,2019-03-15,0,0,0,2704
1785,英语专业四级考试篇章听写实证研究,姚小菡,英语广场,2019-03-15,0,0,0,2704
1786,高校英语翻译教学中的语用顺应论运用探讨,蒋隽,英语广场,2019-03-15,0,0,0,2704
1787,社会文化理论指导下研究生公共英语ESP教学模式构建,王红叶,英语广场,2019-03-15,2,0,2,2704
1788,初中英语写作教学中以读促写的应用分析,王养柏,英语广场,2019-03-15,12,0,12,2704
1789,语篇阅读教学在小学英语教学中作用及教学措施探讨,甘雪开,英语广场,2019-03-15,7,0,7,2704
1790,浅谈在小学英语阅读教学中培养学生的批判性思维,王璐,英语广场,2019-03-15,13,0,13,2704
1791,浅析高中写作教学中“形意结合”的教学策略研究,顾秋萍,英语广场,2019-03-15,0,0,0,2704
1792,浅析微课在初中英语教学中应用,贾敏,英语广场,2019-03-15,3,0,3,2704
1793,多模态视阈下高中生英语“看”的技能研究,施新裕,英语广场,2019-03-15,4,0,4,2704
1794,情境课堂:英语核心素养的基本需求,单菊艳,英语广场,2019-03-15,3,0,3,2704
1795,简述中学英语写作教学的现状与对策,焦莉萍,英语广场,2019-03-15,3,0,3,2704
1796,远程教育背景下重提背诵在英语教学中的重要性,张竹羽,英语广场,2019-03-15,1,0,1,2704
1797,浅析英语高考改革对海南英语教学的影响,符少娇,英语广场,2019-03-15,1,0,1,2704
1798,初中英语互动教学艺术的探索与应用,丁丽萍,英语广场,2019-03-15,4,0,4,2704
1799,浅析小学英语课堂教学形式的多样化,冼木秀,英语广场,2019-03-15,2,0,2,2704
1800,高中英语写作教学改革研究与实践,王象文,英语广场,2019-03-15,4,0,4,2704
1801,情感因素在初中英语教学过程中的作用研究,张腾飞；国华,英语广场,2019-03-15,1,0,1,2704
1802,小学低年段英语课堂管理的实践与探索,夏妮妮,英语广场,2019-03-15,0,0,0,2704
1803,UMU学习平台在中职英语教学中的应用探析,赖晓榕,英语广场,2019-03-15,0,0,0,2704
1804,影响初中英语课堂教学效益的因素及对策研究,李娟,英语广场,2019-03-15,0,0,0,2704
1805,中职英语的信息化教学设计,吴云姣,英语广场,2019-03-15,2,0,2,2704
1806,小议如何在初中英语教学中渗透国际理解教育,鞠海燕,英语广场,2019-03-15,4,0,4,2704
1807,试论小学英语教学中游戏教学法的应用,李丹青,英语广场,2019-03-15,7,0,7,2704
1808,基于翻转课堂的农村中学英语教学现状,郭永飞,英语广场,2019-03-15,1,0,1,2704
1809,游戏在小学英语教学课堂实践中的作用探究,黄燕,英语广场,2019-03-15,7,0,7,2704
1810,例谈游戏在初中英语教学中的有效运用——以8B一节语法课和一节写作课为例,袁丽群,英语广场,2019-03-15,3,0,3,2704
1811,反思性教学对初中英语教师教学模式影响的分析,钟越飞；林丽玉,英语广场,2019-03-15,6,0,6,2704
1812,浅谈英语课堂中的效果与效率——对三维语感教学法的认识,赵俊,英语广场,2019-03-15,0,0,0,2704
1813,以信息化为途径加强英语学科教学的实践研究,庄毓娥,英语广场,2019-03-15,1,0,1,2704
1814,小学低年级英语自然拼读教学研究,贝莉莉,英语广场,2019-03-15,2,0,2,2704
1815,浅谈如何实现高效化初中英语口语教学,曹冬梅,英语广场,2019-03-15,6,0,6,2704
1816,浅谈构建高中英语高效课堂的策略,姚丹萍,英语广场,2019-03-15,1,0,1,2704
1817,活动在初中英语阅读教学中的运用,张秀娟,英语广场,2019-03-15,0,0,0,2704
1818,图形组织器在高中英语阅读中的运用分析,向辉,英语广场,2019-03-15,3,0,3,2704
1819,浅析电商时代国际贸易与外贸英语函电融合,王鹏雁,英语广场,2019-03-15,0,0,0,2704
1820,英语教学法的多模态隐喻观,肖明齐,英语广场,2019-03-15,0,0,0,2704
1821,渗透词汇学习策略初探,汪建树,英语广场,2019-03-15,1,0,1,2704
1822,以二语习得为目标的英语诗歌教学法述略,张慧荣,英语广场,2019-03-15,0,0,0,2704
1823,三本院校英语专业词汇教学策略探析,周薇,英语广场,2019-03-15,0,0,0,2704
1824,英语It-clefts的主要结构和话语功能分析,李蕊,英语广场,2019-03-15,0,0,0,2704
1825,中西文化背景差异对隐喻的汉英口译策略的影响,邱景翎,英语广场,2019-03-15,0,0,0,2704
1826,浅议如何有效开展高中英语现代化课堂教学,徐存定,英语广场,2019-03-15,0,0,0,2704
1827,弗兰克·莫莱蒂“文学地图”思想研究,曹秋晗；陈琳；戴姚,英语广场,2019-02-20 11:07,0,0,0,2704
1828,翻译美学视角下杨宪益《离骚》的英译策略研究,吴迪,英语广场,2019-02-20 11:07,1,0,1,2704
1829,《边城》英译中的误译研究——从描述翻译研究的视角,邓高峰,英语广场,2019-02-20 11:07,1,0,1,2704
1830,司显柱翻译评估模式应用研究——评《因为有了那个信箱》英译本译文质量,朱志林,英语广场,2019-02-20 11:07,0,0,0,2704
1831,语境文化对英美文学翻译的影响研究,兰佩莉,英语广场,2019-02-20 11:07,3,0,3,2704
1832,生态翻译学视角下的古诗英译——以《望庐山瀑布》为例,冯艳,英语广场,2019-02-20 11:07,3,0,3,2704
1833,后现代小说的杂交——诺曼·梅勒《裸者与死者》的流派解析,明倩倩,英语广场,2019-02-20 11:07,2,0,2,2704
1834,第二语言学习动机理论综述,韩文华,英语广场,2019-02-20 11:07,5,0,5,2704
1835,多元智能与个体差异融合视角下的外语习得,姜晓娜,英语广场,2019-02-20 11:07,2,0,2,2704
1836,基于德里达解构主义“延异”概念的译者主体性,贺玺；费红,英语广场,2019-02-20 11:07,4,0,4,2704
1837,从语言、社会文化、伦理层面简述韦努蒂的异化翻译理论——以《译者的隐形——翻译史论》为例,韩瑞瑞；王登霞,英语广场,2019-02-20 11:07,0,0,0,2704
1838,翻译“理想”与“艺术”实践——评罗新璋翻译观,吴婷；祁文慧,英语广场,2019-02-20 11:07,69,4,65,2704
1839,艺术类民办高校“双师双能型”外语教师培养机制探究——以河北传媒学院国际传播学院为例,贾存爱；苏银娜；郭淑丽,英语广场,2019-02-20 11:07,0,0,0,2704
1840,公共话语的面子维护策略研究——以“第50届金马奖颁奖典礼”为例,魏忠堂,英语广场,2019-02-20 11:07,0,0,0,2704
1841,基于语料库的《喜福会》的中国形象研究,聂盼婷,英语广场,2019-02-20 11:07,0,0,0,2704
1842,英语阅读对语言学习效果影响探究——比较文学类与非文学类英语文章,龙翔,英语广场,2019-02-20 11:07,0,0,0,2704
1843,书面提纲策略对非英语专业学习者的影响,王明明,英语广场,2019-02-20 11:07,1,0,1,2704
1844,政治语篇的批评性话语分析——以特朗普就职演讲为例,周姣；熊永红,英语广场,2019-02-20 11:07,2,0,2,2704
1845,跨文化视阈下的字幕翻译——以电影《大圣归来》为例,滕馨舒；徐敏,英语广场,2019-02-20 11:07,4,0,4,2704
1846,跨文化视角下商务英语翻译研究,安雨琪,英语广场,2019-02-20 11:07,1,0,1,2704
1847,大学英语教学中的跨文化交际能力培养,兰玉玲,英语广场,2019-02-20 11:07,18,0,18,2704
1848,接受美学视域下《破产姐妹》字幕翻译研究,戴宏睿；付明端,英语广场,2019-02-20 11:07,2,0,2,2704
1849,花卉文化负载词的英译,陆思成；谭东峰,英语广场,2019-02-20 11:07,1,0,1,2704
1850,论社会文化心理与医学术语汉译,弋倩,英语广场,2019-02-20 11:07,4,0,4,2704
1851,探究基于大学英语教学中的茶文化翻译,赵丹丹,英语广场,2019-02-20 11:07,2,0,2,2704
1852,互动协同评价模式下的高校英语写作教学——基于学习者认知视角,王永亮,英语广场,2019-02-20 11:07,35,3,32,2704
1853,Students' In-group Interaction in Chinese ESL Class,姚柳池,英语广场,2019-02-20 11:07,0,0,0,2704
1854,蓝墨云班课应用于高职英语教学的有效性研究,金二趁；张彦涛,英语广场,2019-02-20 11:07,6,0,6,2704
1855,非连续性文本阅读与工科类本科生英语教学,夏朝阳,英语广场,2019-02-20 11:07,1,0,1,2704
1856,地方高校大学英语教学转型思考——以钦州学院为例,罗梅,英语广场,2019-02-20 11:07,1,0,1,2704
1857,大学生英语网络虚拟学习的现状及翻转课堂设计,曹欢；张兰心；丁明星；程桐；张凤仪,英语广场,2019-02-20 11:07,2,0,2,2704
1858,现代信息技术下New Class DL960同声传译训练系统在口译教学中的应用,崔澍,英语广场,2019-02-20 11:07,0,0,0,2704
1859,大学英语教学目标定位及价值研究,王泊洲,英语广场,2019-02-20 11:07,2,0,2,2704
1860,ESP理论影响下五年制高职旅游英语教材改革探究,吴晓群,英语广场,2019-02-20 11:07,5,0,5,2704
1861,西部高校英语写作教学现状分析及其对策研究,张益家；王风平,英语广场,2019-02-20 11:07,0,0,0,2704
1862,基于MOOC的制药工程专业《专业英语》课程改革研究,姚波；张晓敏；李勇昊,英语广场,2019-02-20 11:07,3,0,3,2704
1863,基于实践与反思的青年教师行动发展研究——以高职院校优质大学英语课堂活动探究为例,徐丽月；陆群华,英语广场,2019-02-20 11:07,1,0,1,2704
1864,如何提高MTI口译学生的自主训练效率,赵圳；霍美凝,英语广场,2019-02-20 11:07,0,0,0,2704
1865,英语专业口译课程考试方法改革探索,徐本川；唐辉艳,英语广场,2019-02-20 11:07,1,0,1,2704
1866,交际法在高职英语教学中的运用探讨,温莹,英语广场,2019-02-20 11:07,2,0,2,2704
1867,系统化影子训练在口译教学中的应用,王争宵,英语广场,2019-02-20 11:07,1,0,1,2704
1868,高职英语教学存在的主要问题及对策探析,刘洪岚,英语广场,2019-02-20 11:07,5,0,5,2704
1869,过程教学法在英语写作教学中的应用研究,李佳,英语广场,2019-02-20 11:07,6,0,6,2704
1870,第二课堂在大学英语听说课教学中的应用研究,吴治华,英语广场,2019-02-20 11:07,4,0,4,2704
1871,浅析在初中英语教学中“读写融合”的应用,李丽群,英语广场,2019-02-20 11:07,11,0,11,2704
1872,试析思维导图在小学英语课堂教学中的应用,张媚,英语广场,2019-02-20 11:07,11,0,11,2704
1873,浅谈成就动机理论在初级中学阶段英语教学中的应用,李莉,英语广场,2019-02-20 11:07,0,0,0,2704
1874,新课标下高中英语阅读教学策略探究,王悦；周明明,英语广场,2019-02-20 11:07,11,0,11,2704
1875,项目教学法在中职英语教学中的应用,汤坤德,英语广场,2019-02-20 11:07,9,0,9,2704
1876,初中英语阅读教学中培养学生思维品质的方案分析,李宇生,英语广场,2019-02-20 11:07,24,0,24,2704
1877,结构化学习设计之学习者分析在高中英语教学中的运用,张力,英语广场,2019-02-20 11:07,5,0,5,2704
1878,"引入思维导图,推进语法教学",钟锦清,英语广场,2019-02-20 11:07,5,0,5,2704
1879,微课模式应用下高中英语教学探析,邱文丹,英语广场,2019-02-20 11:07,0,0,0,2704
1880,自然拼读法应用在小学英语教学中的对策研究,刘静,英语广场,2019-02-20 11:07,23,0,23,2704
1881,思维导图在英语写作中的应用,梁容锡,英语广场,2019-02-20 11:07,9,0,9,2704
1882,新课改下提高高中英语教学质量的策略研究,李文峰,英语广场,2019-02-20 11:07,3,0,3,2704
1883,"微课不微,素养可养——高中英语微课培育学生核心素养探析",姜媛,英语广场,2019-02-20 11:07,10,0,10,2704
1884,小学英语阅读教学故事教学法案例研究,贾风霞,英语广场,2019-02-20 11:07,11,0,11,2704
1885,语篇中的隐喻机制,吴丹丹,英语广场,2019-02-20 11:07,1,0,1,2704
1886,语言输入输出假说与大学英语听说教学,田园,英语广场,2019-02-20 11:07,7,0,7,2704
1887,浅议美式英语与英式英语在发音上的主要区别,赵灏,英语广场,2019-02-20 11:07,3,0,3,2704
1888,英语习语语言文化渊源新探,王艳,英语广场,2019-02-20 11:07,2,0,2,2704
1889,“一带一路”背景下文化差异与翻译的求同存异,杨鹏鲲,英语广场,2019-02-20 11:07,0,0,0,2704
1890,旅游文本的英译策略探讨——以榆林市外宣资料为例,刘晓静,英语广场,2019-02-20 11:07,0,0,0,2704
1891,规范理论视域下国家机构对外翻译研究,梁洁；孙志祥,英语广场,2019-02-20 11:07,1,0,1,2704
1893,慕课背景下翻转课堂在大学英语翻译教学中的应用解析,朱改鸾,英语广场,2019-02-20 11:07,5,0,5,2704
